,Intent,Query,Param
13781,SEND_MESSAGE,"Hey, tell Peggy that the fireworks will be at the West End on Saturday night.",[SL:RECIPIENT Peggy ] that [SL:CONTENT_EXACT the fireworks will be at the West End on Saturday night ] . 
13782,SEND_MESSAGE,Ask Lisa what vet she goes to.,[SL:RECIPIENT Lisa ] [SL:CONTENT_EXACT what vet she goes to ] . 
13783,SEND_MESSAGE,Message Pandora to say I am going to be late,[SL:RECIPIENT Pandora ] to say [SL:CONTENT_EXACT I am going to be late ] 
13784,SEARCH,when did the new season of mom start,NONE
13785,SEARCH,who took the first steps on the moon in 1969,NONE
13786,SEARCH,what time can you legally buy alcohol in michigan,NONE
13787,PlayMusic,play music from 2012 on google music,2012 google music
13788,SEARCH,when was the last grand slam hit in the world series,NONE
13789,SEND_MESSAGE,Message joe asking if he is going to be late for the game,[SL:RECIPIENT joe ] asking if [SL:CONTENT_EXACT he is going to be late for the game ] 
13790,SEND_MESSAGE,Text Josh to let him know I'm bringing potato salad to his party next weekend.,[SL:RECIPIENT Josh ] to let him know [SL:CONTENT_EXACT I'm bringing potato salad to his party next weekend ] . 
13791,SEARCH,who is the voice of bagheera in the jungle book,NONE
13792,GetWeather,is it overcast in bermuda,overcast bermuda
13793,GetWeather,what s the weather faraway from here on sep the fifteenth,faraway here sep the fifteenth
13794,SEARCH,original cast of natasha pierre and the great comet of 1812,NONE
13795,SEND_MESSAGE,send a message to my office that i won't be in today,[SL:RECIPIENT my office ] that [SL:CONTENT_EXACT i won't be in today ] 
13796,GetWeather,please check the weather forecast here,here
13797,SEARCH,what nfl player has the most nfl rings,NONE
13798,SEARCH,when was last time bayern munich won champions league,NONE
13799,SEND_MESSAGE,Text Kyle and see when the kid shop at Home Depot is.,[SL:RECIPIENT Kyle ] and see [SL:CONTENT_EXACT when the kid shop at Home Depot is ] . 
13800,SEARCH,how many championships did golden state warriors win,NONE
13801,SEND_MESSAGE,MESSAGE RUSS AND ASK HIM WHEN HIS MOTHER WILL BE AT THE AIRPORT NEXT WEEK.,[SL:RECIPIENT RUSS ] AND ASK HIM [SL:CONTENT_EXACT WHEN HIS MOTHER WILL BE AT THE AIRPORT NEXT WEEK ] . 
13802,PlayMusic,play industrial music,industrial
13803,GET_MESSAGE,Who texted me yesterday?,[SL:RECIPIENT me ] [SL:DATE_TIME yesterday ] ? 
13804,GetWeather,will it be overcast in luxembourg in fourteen seconds,overcast luxembourg in fourteen seconds
13805,GET_MESSAGE,Update me on the Music Project chat.,[SL:GROUP Music Project ] chat . 
13806,SEND_MESSAGE,Send a message to my sisters that mom's birthday party will start at 6:00 pm,[SL:RECIPIENT 
13807,SEND_MESSAGE,"Message Ken that the class get together is going to be moved from July the 2nd, to July the 12th.","[SL:RECIPIENT Ken ] that [SL:CONTENT_EXACT the class get together is going to be moved from July the 2nd , to July the 12th ] . "
13808,GetWeather,is it going to be hot in karthaus at 7 am,hot karthaus 7 am
13809,GetWeather,will it be cloudy in guadeloupe next year,cloudy guadeloupe next year
13810,GET_MESSAGE,Find messages from Hugh from today,[SL:SENDER Hugh ] [SL:DATE_TIME from today ] 
13811,SEND_MESSAGE,Tell Elizabeth that the traffic will be heavy due to the parade today,[SL:RECIPIENT Elizabeth ] that [SL:CONTENT_EXACT the traffic will be heavy due to the parade today ] 
13812,SEND_MESSAGE,message Sara and tell her to meet us at the game at 7,[SL:RECIPIENT Sara ] and tell her to [SL:CONTENT_EXACT meet us at the game at 7 ] 
13813,SEARCH,where does the term pop music come from,NONE
13814,GET_MESSAGE,take me to chat requests,
13815,PlayMusic,play music from the eighties on slacker,eighties slacker
13816,GET_MESSAGE,switch to my chats,
13817,SEARCH,who sang the song one of these nights,NONE
13818,SEARCH,batman the enemy with episode 5 release date,NONE
13819,SEND_MESSAGE,message denise to say let's relocate to okc village library,[SL:RECIPIENT denise ] to say [SL:CONTENT_EXACT let 's relocate to okc village library ] 
13820,PlayMusic,i want to hear jimmy james from the thirties play a song on groove shark,jimmy james thirties song groove shark
13821,SEARCH,who sings the theme song to all that,NONE
13822,SEARCH,what us state forms the western boundary of montana,NONE
13823,SEND_MESSAGE,Ask Jon if he'll be there on Friday,[SL:RECIPIENT Jon ] if [SL:CONTENT_EXACT he'll be there on Friday ] 
13824,SEND_MESSAGE,Ask Mary what time the soccer game starts on Sunday.,[SL:RECIPIENT Mary ] [SL:CONTENT_EXACT what time the soccer game starts on Sunday ] . 
13825,GET_MESSAGE,Open chat requests and read,
13826,GetWeather,forecast for israel,israel
13827,PlayMusic,play some caribou from the sixties,caribou sixties
13828,GetWeather,what was the weather last february in william a switzer provincial park,last february william a switzer provincial park
13829,GetWeather,what is the forecast at four am in zambia,four am zambia
13830,GET_MESSAGE,browse chats,
13831,SEND_MESSAGE,Will you tell Jill I will not be arriving tonight cause of snow on the roads.,[SL:RECIPIENT Jill ] [SL:CONTENT_EXACT I will not be arriving tonight cause of snow on the roads ] . 
13832,GetWeather,will it be even hotter 2 years from now in el jebel niger,hotter 2 years from now el jebel niger
13833,SEND_MESSAGE,Message Ashley to let her know I wear a size 8 for the dress.,[SL:RECIPIENT Ashley ] to let her know [SL:CONTENT_EXACT I wear a size 8 for the dress ] . 
13834,SEARCH,what channel is the acc network in wilmington nc,NONE
13835,SEND_MESSAGE,message eddie and see if he is available to play tennis next saturday,[SL:RECIPIENT eddie ] and see if [SL:CONTENT_EXACT he is available to play tennis next saturday ] 
13836,GetWeather,what s the forecast for nearby the current position,nearby current position
13837,GetWeather,is it cloudy in the same area of lynn shore reservation,cloudy in the same area lynn shore reservation
13838,SEARCH,when did jack mccoy join law and order,NONE
13839,GET_MESSAGE,Show me video messages from Instagram,[SL:TYPE_CONTENT video ] messages from [SL:RESOURCE Instagram ] 
13840,PlayMusic,play the necromancer,the necromancer
13841,SEND_MESSAGE,message courtney and ask her if she can make cupcakes for my daughters party,[SL:RECIPIENT courtney ] and ask her if [SL:CONTENT_EXACT she can make cupcakes for my daughters party ] 
13842,SEND_MESSAGE,Message Tyler he is going to cook burgers and brats,[SL:RECIPIENT Tyler ] [SL:CONTENT_EXACT he is going to cook burgers and brats ] 
13843,SEND_MESSAGE,Message travel agent and ask for update on the hurricane conditions where we are traveling,[SL:RECIPIENT travel agent ] and ask for [SL:CONTENT_EXACT update on the hurricane conditions where we are traveling ] 
13844,SEND_MESSAGE,message Jeanette that I will be going to McCook next Tuesday,[SL:RECIPIENT Jeanette ] that [SL:CONTENT_EXACT I will be going to McCook next Tuesday ] 
13845,PlayMusic,play solange 2016 album,2016 album
13846,SEND_MESSAGE,Message Sean to see if he is going to the concert tonight,[SL:RECIPIENT Sean ] to see if [SL:CONTENT_EXACT he is going to the concert tonight ] 
13847,SEND_MESSAGE,Send a message asking Tony for directions to his house.,[SL:RECIPIENT Tony ] for [SL:CONTENT_EXACT directions to his house ] . 
13848,SEARCH,where was the remake of wake in fright filmed,NONE
13849,PlayMusic,let me hear the live from the ghetto album by beau jocque,live from the ghetto album beau jocque
13850,SEARCH,who helped them recapture mycenae once they were old enough to fight,NONE
13851,GET_MESSAGE,please launch chats please,
13852,PlayMusic,play a track by ishmon bracey on iheart,track ishmon bracey iheart
13853,SEND_MESSAGE,Send that last meme to Eric,[SL:ORDINAL last ] [SL:TYPE_CONTENT meme ] to [SL:RECIPIENT Eric ] 
13854,GetWeather,at 11 am will there be a snowstorm in fort pulaski national monument,11 am snowstorm fort pulaski national monument
13855,SEARCH,who has the most gold medals in the winter olympics of all time,NONE
13856,PlayMusic,please play some music for me on netflix,netflix
13857,GetWeather,what s the forecast for georgia,georgia
13858,GetWeather,what is the sri lanka forecast for snow,sri lanka snow
13859,GET_MESSAGE,display my chat requests,
13860,SEND_MESSAGE,Send a message to my husband to respond to the invite for the Christmas party on the 23rd.,[SL:RECIPIENT 
13861,SEND_MESSAGE,MESSAGE ERIC AND LET HIM KNOW I WILL BE AVAILABLE FOR THE INTERVIEW TOMORROW.,[SL:RECIPIENT ERIC ] AND LET HIM KNOW [SL:CONTENT_EXACT I WILL BE AVAILABLE FOR THE INTERVIEW TOMORROW ] . 
13862,SEARCH,when was the last time anyone was on the moon,NONE
13863,SEARCH,how many times have the cowboys gone to the superbowl,NONE
13864,SEND_MESSAGE,Send Kareena a message lets do an early dinner tomorrow night at Red Lobster say 5pm?,[SL:RECIPIENT Kareena ] a message [SL:CONTENT_EXACT lets do an early dinner tomorrow night at Red Lobster say 5 pm ] ? 
13865,SEARCH,who played the character boo in to kill a mockingbird,NONE
13866,GetWeather,will it be hotter today in holtwood,hotter today holtwood
13867,SEARCH,who has won the most army vs navy games,NONE
13868,PlayMusic,i need rave slacker to play,rave slacker
13869,GetWeather,is there any hail in monterey bay national marine sanctuary,hail monterey bay national marine sanctuary
13870,SEARCH,who played the teacher on a christmas story,NONE
13871,SEND_MESSAGE,Ask Marge to buy me a ticket for the Pink concert and I will Venmo her money next week,[SL:RECIPIENT Marge ] to [SL:CONTENT_EXACT buy me a ticket for the Pink concert and I will Venmo her money next week ] 
13872,GetWeather,what is the overcast forecast for torrey pines state beach,overcast torrey pines state beach
13873,GetWeather,what is the forecast for sanilac petroglyphs historic state park,sanilac petroglyphs historic state park
13874,PlayMusic,plya a tune by kancherla gopanna from 1951 on zvooq,tune kancherla gopanna 1951 zvooq
13875,GetWeather,will there be a blizzard in kettleman city today,blizzard kettleman city
13876,PlayMusic,play the next ep by video game pianist on netflix,ep video game pianist netflix
13877,SEARCH,when does ellen's new game show start,NONE
13878,GetWeather,i d like to see weather conditions for ennis,ennis
13879,PlayMusic,play music by janet paschal,janet paschal
13880,GetWeather,is it going to be warm here,warm here
13881,GetWeather,i need to know the forecast for two am in grand lake towne,two am grand lake towne
13882,SEND_MESSAGE,Send a message to Navin that the concert will start at 7pm sharp.,[SL:RECIPIENT Navin ] that [SL:CONTENT_EXACT the concert will start at 7 pm sharp ] . 
13883,SEARCH,who goes to national championship in college football,NONE
13884,SEARCH,make it or break it who goes to the olympics,NONE
13885,SEARCH,who sang the theme song for the man with the golden gun,NONE
13886,SEND_MESSAGE,Ask Kate if she is going to be late.,[SL:RECIPIENT Kate ] if [SL:CONTENT_EXACT she is going to be late ] . 
13887,SEND_MESSAGE,send a message to billy saying I'll get there at 3,[SL:RECIPIENT billy ] saying [SL:CONTENT_EXACT I'll get there at 3 ] 
13888,SEARCH,which country is the last member of saarc,NONE
13889,SEARCH,gestational sac and yolk sac but no baby at 7 weeks,NONE
13890,PlayMusic,play some gothic rock,gothic rock
13891,SEND_MESSAGE,Send message to Chris that I will meet her at art class at 8:00 AM.,[SL:RECIPIENT Chris ] that [SL:CONTENT_EXACT I will meet her at art class at 8 : 00 AM ] . 
13892,PlayMusic,can you play something from the fourties preferably a symphony,fourties symphony
13893,SEARCH,the first significant restriction on free immigration in u.s. history was the,NONE
13894,GetWeather,tell me if it ll be colder next november in granite-steppe lands of buh,colder next november granite-steppe lands of buh
13895,SEARCH,when was the tower of london finished being built,NONE
13896,SEND_MESSAGE,Message Dillon ask him to pick up milk,[SL:RECIPIENT Dillon ] ask him to [SL:CONTENT_EXACT pick up milk ] 
13897,GET_MESSAGE,Did my aunt text me today?,[SL:SENDER 
13898,GET_MESSAGE,Can I get my new messages?,[SL:TAG_MESSAGE new ] messages ? 
13899,GET_MESSAGE,Show me the latest texts from the fencing chat,[SL:ORDINAL latest ] texts from the [SL:GROUP fencing ] chat 
13900,SEARCH,how many tribes are there in the united states,NONE
13901,GET_MESSAGE,who sent me a video message,[SL:RECIPIENT me ] a [SL:TYPE_CONTENT video ] message 
13902,PlayMusic,play me the greatest chant by laurel aitken on lastfm,greatest chant laurel aitken lastfm
13903,GetWeather,what is the twenty one o clock forecast for the current spot,twenty one o clock current spot
13904,SEND_MESSAGE,Message Jill and tell her I found her keys,[SL:RECIPIENT Jill ] and tell her [SL:CONTENT_EXACT I found her keys ] 
13905,SEARCH,how much is a 72 oz steak at the big texan,NONE
13906,SEARCH,glycogen and amylopectin are long chains of which simple sugar(s),NONE
13907,PlayMusic,lets hear some 2009 music,2009
13908,GetWeather,will the weather be temperate 188 days from now in zimbabwe,temperate 188 days from now zimbabwe
13909,GetWeather,is the forecast colder in idaho 1 second from now,colder idaho 1 second from now
13910,PlayMusic,give me some hank shermann from 1975 on lastfm,hank shermann 1975 lastfm
13911,SEARCH,who was the spanish civil war fought between,NONE
13912,SEND_MESSAGE,Ask Lauren when she will be home,[SL:RECIPIENT Lauren ] [SL:CONTENT_EXACT when she will be home ] 
13913,SEARCH,who sings the song only in my dreams,NONE
13914,SEARCH,who wrote the country song i can only imagine,NONE
13915,PlayMusic,play some seventies music on netflix,seventies netflix
13916,PlayMusic,find me music by kaori utatsuki off the album that has top-twenty hits,kaori utatsuki album top-twenty
13917,PlayMusic,play a twenties soundtrack on youtube,twenties soundtrack youtube
13918,SEARCH,what is the average height of a chinese man,NONE
13919,SEARCH,when does april fools day end at noon,NONE
13920,SEARCH,who wrote if she knew what she wants,NONE
13921,PlayMusic,play barbra streisand music from 1997,barbra streisand 1997
13922,SEARCH,who is the number one ranked golfer in the world right now,NONE
13923,GetWeather,is it chilly in pixley,chilly pixley
13924,GetWeather,what is the humidity in serbia,humidity serbia
13925,SEARCH,what is the poorest county in the state of florida,NONE
13926,GetWeather,what will the weather be for hooksett,hooksett
13927,GetWeather,check the weather forecast in seven weeks for emida,in seven weeks emida
13928,GetWeather,what is the forecast for west virginia will it be snowy,west virginia snowy
13929,GetWeather,what s the weather forecast in nationalpark banc d’arguin,nationalpark banc d’arguin
13930,GET_MESSAGE,"I am back from lunch, any chat requests?",
13931,GET_MESSAGE,can you read the last text from my dad.,[SL:ORDINAL last ] text from [SL:SENDER 
13932,PlayMusic,play the song jingle bells,song jingle bells
13933,GetWeather,tell me the weather forecast nearby my current location,nearby current location
13934,SEND_MESSAGE,Message Troy requesting him to bring his donation to the potluck tomorrow,[SL:RECIPIENT Troy ] requesting him to [SL:CONTENT_EXACT bring his donation to the potluck tomorrow ] 
13935,SEARCH,who went on the road to stage the acid tests,NONE
13936,SEND_MESSAGE,Send a video message to my wife.,[SL:TYPE_CONTENT video ] message to [SL:RECIPIENT 
13937,PlayMusic,play a song of i myself and me on youtube,song i myself and me youtube
13938,SEND_MESSAGE,Message him that I'm late,[SL:RECIPIENT him ] that [SL:CONTENT_EXACT I'm late ] 
13939,SEARCH,in which sea pearl is found in india,NONE
13940,SEARCH,who plays the judge in drop dead diva,NONE
13941,GET_MESSAGE,Show me texts from my sister,[SL:SENDER 
13942,GetWeather,will there be a snowstorm in nc 6 years from now,snowstorm nc 6 years from now
13943,SEND_MESSAGE,Send Brian a message asking if he is up for doing anything later.,[SL:RECIPIENT Brian ] a message asking if [SL:CONTENT_EXACT he is up for doing anything later ] . 
13944,SEND_MESSAGE,message sean the he owes me $50 for the tickets,[SL:RECIPIENT sean ] the [SL:CONTENT_EXACT he owes me $ 50 for the tickets ] 
13945,SEARCH,where was the first sonic drive in located,NONE
13946,SEND_MESSAGE,Ask Jennifer if she will be able to go to the parade on Sunday.,[SL:RECIPIENT Jennifer ] if [SL:CONTENT_EXACT she will be able to go to the parade on Sunday ] . 
13947,GET_MESSAGE,Bring up the new messages from the roomies chat.,[SL:TAG_MESSAGE new ] messages from the [SL:GROUP roomies ] chat . 
13948,GetWeather,what will the temperature be at midnight in ne,midnight ne
13949,PlayMusic,can i hear a song by david hodges,song david hodges
13950,GetWeather,is the forecast windy now in fort myers shores arizona,windy now fort myers shores arizona
13951,PlayMusic,play me a fifties song by chingy,fifties song chingy
13952,SEND_MESSAGE,Send this video message to John on Christmas day.,[SL:TYPE_CONTENT video ] message to [SL:RECIPIENT John ] on Christmas day . 
13953,SEARCH,who won the gold for the men's figure skating,NONE
13954,GET_MESSAGE,Any messages from Movie Night group?,[SL:GROUP Movie Night ] group ? 
13955,GetWeather,will it be hot in the cayman islands on november 12th 2035,hot cayman islands november 12th 2035
13956,GET_MESSAGE,Show dad's texts,[SL:SENDER 
13957,SEARCH,where does the term the west come from,NONE
13958,SEARCH,what do the 3 dots mean in math,NONE
13959,SEND_MESSAGE,Message Uncle Paul to remember to pick up the desserts for the family get-together this afternoon.,[SL:RECIPIENT 
13960,GET_MESSAGE,read new messages instead,[SL:TAG_MESSAGE new ] messages instead 
13961,SEARCH,who was the greatest pool player of all time,NONE
13962,SEARCH,when did the steel mills closed in youngstown ohio,NONE
13963,SEND_MESSAGE,Ask Josh what is the best way to get from the stadium to Fiddlers?,[SL:RECIPIENT Josh ] [SL:CONTENT_EXACT what is the best way to get from the stadium to Fiddlers ] ? 
13964,SEND_MESSAGE,forward message to aunt,[SL:RECIPIENT 
13965,SEARCH,who sings the theme tune to mum on bbc2,NONE
13966,GetWeather,what will the weather be like on november the twelfth in appleby,november the twelfth appleby
13967,SEND_MESSAGE,"Message that seller, that walk through is set for tomorrow.","[SL:RECIPIENT that seller ] , that [SL:CONTENT_EXACT walk through is set for tomorrow ] . "
13968,SEARCH,who votes for the winners of the oscars,NONE
13969,SEARCH,who sings this crazy little thing called love,NONE
13970,SEARCH,when did the lion king start on broadway,NONE
13971,SEND_MESSAGE,message Donnie and ask him if I left my sunglasses there,[SL:RECIPIENT Donnie ] and ask him if [SL:CONTENT_EXACT I left my sunglasses there ] 
13972,SEND_MESSAGE,Where is the nearest Long John Silvers to here?  Pass along to craig.,[SL:CONTENT_EXACT Where is the nearest Long John Silvers to here ] ? Pass along to [SL:RECIPIENT craig ] . 
13973,SEARCH,who is jonathan on only way is essex,NONE
13974,SEARCH,who plays peter in what we do in the shadows,NONE
13975,GET_MESSAGE,can you tell me if i got any messages on messenger sunday,[SL:RECIPIENT i ] got any messages on [SL:RESOURCE messenger ] [SL:DATE_TIME sunday ] 
13976,SEND_MESSAGE,send a message to Sharon to let her know I'll be there in five minutes,[SL:RECIPIENT Sharon ] to let her know [SL:CONTENT_EXACT I'll be there in five minutes ] 
13977,PlayMusic,i want to hear the sound track to mary macgregor new songs on iheart,sound track mary macgregor iheart
13978,SEARCH,who do the cape verde islands belong to,NONE
13979,SEND_MESSAGE,"Message Ed, and let him know the roads are too dangerous to drive.","[SL:RECIPIENT Ed ] , and let him know [SL:CONTENT_EXACT the roads are too dangerous to drive ] . "
13980,SEARCH,who wrote the french declaration of the rights of man and of the citizen,NONE
13981,PlayMusic,play music by artist mark ashley,mark ashley
13982,SEND_MESSAGE,Tell everyone that we will have a party in a week,[SL:RECIPIENT everyone ] that [SL:CONTENT_EXACT we will have a party in a week ] 
13983,SEARCH,where did they live in sex and the city,NONE
13984,SEND_MESSAGE,text Elizabeth and let her know I hit construction works on 7th st. and La brea.,[SL:RECIPIENT Elizabeth ] and let her know [SL:CONTENT_EXACT I hit construction works on 7th st . and La brea ] . 
13985,PlayMusic,play a movement from 1974,movement 1974
13986,GetWeather,is it sunny in qatar,sunny qatar
13987,SEND_MESSAGE,Send a message to my daughter asking her to call me,[SL:RECIPIENT 
13988,SEND_MESSAGE,Could you send a video message to my Dad?,[SL:TYPE_CONTENT video ] message to [SL:RECIPIENT 
13989,GetWeather,what is the weather forecast for midnight in dc,midnight dc
13990,GET_MESSAGE,Has the Book Club Group messaged me?,[SL:GROUP Book Club ] Group messaged [SL:RECIPIENT me ] ? 
13991,SEARCH,who did deion sanders go in the hall of fame as,NONE
13992,SEARCH,what is alabama's record in national championship games,NONE
13993,SEARCH,how many rooms is there in buckingham palace,NONE
13994,SEARCH,who was the oldest man elected president of usa,NONE
13995,SEARCH,who was the first baseball player to be featured on a postage stamp,NONE
13996,GetWeather,what s the weather like in topock,topock
13997,PlayMusic,can i hear anna vissi s new music on pandora,anna vissi new pandora
13998,SEND_MESSAGE,Send Kareena a message lets do an early dinner tomorrow night at Red Lobster say 5pm?,[SL:RECIPIENT Kareena ] a message [SL:CONTENT_EXACT lets do an early dinner tomorrow night at Red Lobster say 5 pm ] ? 
13999,PlayMusic,play funtime activity,funtime activity
14000,GET_MESSAGE,Who is sending me these messages?,[SL:RECIPIENT me ] these messages ? 
14001,PlayMusic,use last fm to play artist kawabata makoto from their record,last fm kawabata makoto record
14002,GET_MESSAGE,i want to see my chats please,
14003,GetWeather,will it be sunny in eyota hawaii on february seventh 2025,sunny eyota hawaii february seventh 2025
14004,SEARCH,who did the broncos beat in the super bowl,NONE
14005,SEARCH,who starred in the film walk the line,NONE
14006,SEARCH,industrial city in germany on the rhine herne canal,NONE
14007,SEARCH,where does no game no life anime end,NONE
14008,SEARCH,name of volcano that erupted in iceland in 2010,NONE
14009,PlayMusic,i want to hear opera on netflix,opera netflix
14010,GET_MESSAGE,Any new messages in the Brunch thread?,[SL:TAG_MESSAGE new ] messages in the [SL:GROUP Brunch ] thread ? 
14011,SEND_MESSAGE,message kaeleigh that the pet adoption event is on Sunday at petsmart from 1-3,[SL:RECIPIENT kaeleigh ] that [SL:CONTENT_EXACT the pet adoption event is on Sunday at petsmart from 1 - 3 ] 
14012,SEND_MESSAGE,tell her I can meet her at city walk at 3 pm today,[SL:RECIPIENT her ] [SL:CONTENT_EXACT I can meet her at city walk at 3 pm today ] 
14013,SEARCH,when did the formation of a highly developed state take place in egypt,NONE
14014,GetWeather,will it be colder 1 minute from now in jersey,colder 1 minute from now jersey
14015,SEARCH,where is the majority of phosphorous stored in the environment,NONE
14016,SEARCH,who discovered all animals are made of cells,NONE
14017,SEND_MESSAGE,Send a message to my husband to respond to the invite for the Christmas party on the 23rd.,[SL:RECIPIENT 
14018,PlayMusic,play llegando a casa playlist,llegando a casa
14019,SEARCH,who was toot toot in the green mile,NONE
14020,SEND_MESSAGE,Send a message to Catey and tell her I will probably be 10 minutes early.,[SL:RECIPIENT Catey ] and tell her [SL:CONTENT_EXACT I will probably be 10 minutes early ] . 
14021,SEARCH,when did the broncos win the super bowl,NONE
14022,GET_MESSAGE,pull up chat requests,
14023,PlayMusic,i want to hear the top 5 jamie lidell songs,top 5 jamie lidell
14024,GetWeather,will it be chilly at 4 in druid hills american samoa,chilly 4 druid hills american samoa
14025,GET_MESSAGE,view my chat requests please,
14026,PlayMusic,play a herbie fields record from the sixties,herbie fields record sixties
14027,SEND_MESSAGE,Message Jane and tell her the John Carter for Senate meeting will held at the banks meeting room.,[SL:RECIPIENT Jane ] and tell her [SL:CONTENT_EXACT the John Carter for Senate meeting will held at the banks meeting room ] . 
14028,SEARCH,what is the italian word musicians use to describe playing a stringed instrument with a bow,NONE
14029,PlayMusic,play me some music on deezer,deezer
14030,GetWeather,will there be a snowstorm in slick or four hours from now,snowstorm slick or four hours from now
14031,SEARCH,who has the most conference championships in college basketball,NONE
14032,PlayMusic,play a tune from 2000 by bronislau kaper,tune 2000 bronislau kaper
14033,PlayMusic,play noche de chicas playlist,noche de chicas
14034,SEND_MESSAGE,MESSAGE TINA THAT I WON'T BE ABLE TO MAKE IT TODAY,[SL:RECIPIENT TINA ] THAT [SL:CONTENT_EXACT I WON'T BE ABLE TO MAKE IT TODAY ] 
14035,SEARCH,who said to each according to his need,NONE
14036,PlayMusic,play the top symphony music from ejigayehu shibabaw,top symphony ejigayehu shibabaw
14037,SEND_MESSAGE,Tell Emma to meet me in the living room in 15 minutes.,[SL:RECIPIENT Emma ] to [SL:CONTENT_EXACT meet me in the living room in 15 minutes ] . 
14038,PlayMusic,please play a song by ahmad jamal,song ahmad jamal
14039,PlayMusic,play music by damien rice,damien rice
14040,PlayMusic,play the last ep from 1999,last ep 1999
14041,SEARCH,who was named african footballer of the year 2014,NONE
14042,PlayMusic,i d like to hear don airey s gonna raise hell,don airey gonna raise hell
14043,SEND_MESSAGE,Message Mabel and ask her to milk the cows before I come home,[SL:RECIPIENT Mabel ] and ask her to [SL:CONTENT_EXACT milk the cows before I come home ] 
14044,PlayMusic,play julie driscoll,julie driscoll
14045,SEARCH,what is upstream project in oil and gas,NONE
14046,SEARCH,actress who plays brad pitts wife in war machine,NONE
14047,SEARCH,who plays addison shepherd on grey's anatomy,NONE
14048,PlayMusic,play elitsa todorova music,elitsa todorova
14049,PlayMusic,play the newest sound track from the thirties,newest sound track thirties
14050,GET_MESSAGE,Are there any messages from Jane.,[SL:SENDER Jane ] . 
14051,GetWeather,what is the weather like in phnom sankos wildlife sanctuary,phnom sankos wildlife sanctuary
14052,PlayMusic,play fifties music on slacker,fifties slacker
14053,GetWeather,tell me the weather forecast for casa grande ruins national monument,casa grande ruins national monument
14054,GetWeather,is it snowy in demotte ms,snowy demotte ms
14055,SEND_MESSAGE,Send a message to mom to tell her happy Mothers day.,[SL:RECIPIENT 
14056,SEND_MESSAGE,Ask my contractor if he can meet me at Home Depot on Tuesday,[SL:RECIPIENT my contractor ] if [SL:CONTENT_EXACT he can meet me at Home Depot on Tuesday ] 
14057,PlayMusic,play something on my classic jazz funk playlist on zvooq,classic jazz funk zvooq
14058,SEARCH,who plays mon el's dad on supergirl,NONE
14059,SEARCH,disagreements involving slavery and states' rights were two of the main causes of,NONE
14060,GetWeather,how much sun will there be at 07:03:43 pm in jones chapel,sun 07:03:43 pm jones chapel
14061,SEND_MESSAGE,Tell Mary to cancel her trip because there is a travel ban right now,[SL:RECIPIENT Mary ] to [SL:CONTENT_EXACT cancel her trip because there is a travel ban right now ] 
14062,GetWeather,weather for 9/3/2034 at bridle trails state park,9/3/2034 bridle trails state park
14063,SEND_MESSAGE,Message to my wife that I am still stuck at JFK Airport waiting for a flight,[SL:RECIPIENT 
14064,GET_MESSAGE,did melissa ever text me back last weekend,[SL:SENDER melissa ] ever text [SL:RECIPIENT me ] back [SL:DATE_TIME last weekend ] 
14065,SEND_MESSAGE,Send Ryan a message asking if he is coming to the 5K on Saturday,[SL:RECIPIENT Ryan ] a message asking if [SL:CONTENT_EXACT he is coming to the 5K on Saturday ] 
14066,PlayMusic,play music from the track my friend on google music by steve sholes,track my friend google music steve sholes
14067,PlayMusic,play some bertine zetlitz record,bertine zetlitz record
14068,SEARCH,who won miss world 2018 head to head challenge,NONE
14069,GetWeather,will it get windy in ocean breeze park,windy ocean breeze park
14070,SEARCH,who played gareth in four weddings and a funeral,NONE
14071,SEND_MESSAGE,message beth and say thank you,[SL:RECIPIENT beth ] and say [SL:CONTENT_EXACT thank you ] 
14072,SEND_MESSAGE,Message Jenn and tell her to avoid I-95 between exits 77 and 82.,[SL:RECIPIENT Jenn ] and tell her to [SL:CONTENT_EXACT avoid I - 95 between exits 77 and 82 ] . 
14073,GetWeather,how s the forecast looking for supper time in dresbach vanuatu,supper dresbach vanuatu
14074,GetWeather,what is the weather forecast for kaaawa,kaaawa
14075,SEARCH,when did cuba became a protectorate of the us,NONE
14076,GetWeather,will there be fog tonight at beamer memorial conservation area,fog tonight beamer memorial conservation area
14077,GetWeather,show fog conditions at 7 am in nh,fog 7 am nh
14078,PlayMusic,play lastfm tunes from 1997,lastfm 1997
14079,SEND_MESSAGE,Maria needs to see this video so send it to her.,[SL:RECIPIENT Maria ] needs to see this [SL:TYPE_CONTENT video ] so send it to her . 
14080,SEND_MESSAGE,Message Barb and ask her where she usually travels on the bike path.,[SL:RECIPIENT Barb ] and ask her [SL:CONTENT_EXACT where she usually travels on the bike path ] . 
14081,SEARCH,how does the cash cab guy read the questions,NONE
14082,SEND_MESSAGE,I need to make a video message to send to effraine,[SL:RECIPIENT effraine ] 
14083,SEND_MESSAGE,Ask Kendra when she's picking up the kids from daycare on Tuesday.,[SL:RECIPIENT Kendra ] [SL:CONTENT_EXACT when she 's picking up the kids from daycare on Tuesday ] . 
14084,SEARCH,who does the voice of salem the cat,NONE
14085,GET_MESSAGE,Read me the message from Ms Davis from Tuesday,[SL:SENDER Ms Davis ] [SL:DATE_TIME from Tuesday ] 
14086,PlayMusic,play masashi hamauzu s newest symphony on itunes,masashi hamauzu newest symphony itunes
