,Intent,Query,Param
11591,SEND_MESSAGE,Tell Cat she has mail,[SL:RECIPIENT Cat ] [SL:CONTENT_EXACT she has mail ] 
11592,SEND_MESSAGE,"Tell Chris I'm running a few minutes late, but should be in Portland by 10.","[SL:RECIPIENT Chris ] [SL:CONTENT_EXACT I'm running a few minutes late , but should be in Portland by 10 ] . "
11593,SEND_MESSAGE,tell laura to turn right after fairfax avenue to get to the $5 parking lot,[SL:RECIPIENT laura ] to [SL:CONTENT_EXACT turn right after fairfax avenue to get to the $ 5 parking lot ] 
11594,GET_MESSAGE,show my chats,
11595,GET_MESSAGE,Get me the texts from the neighbor chat,[SL:GROUP neighbor ] chat 
11596,GetWeather,i want to book a restaurant in 40 weeks in iowa,in 40 weeks iowa
11597,GET_MESSAGE,Who just sent that last text?,[SL:ORDINAL last ] text ? 
11598,GetWeather,what is the weather forecast in saint vincent and the grenadines,saint vincent and the grenadines
11599,GET_MESSAGE,Give me messages from Molly.,[SL:SENDER Molly ] . 
11600,PlayMusic,play 1966 theme music on slacker,1966 theme slacker
11601,SEND_MESSAGE,Message Juliana that Danielle will not be able to make the pool party.,[SL:RECIPIENT Juliana ] that [SL:CONTENT_EXACT Danielle will not be able to make the pool party ] . 
11602,GetWeather,what will the weather be here on dec 25th,here dec 25th
11603,GET_MESSAGE,i want to view chat requests,
11604,SEND_MESSAGE,Text my girlfriend and tell her how beautiful she looked at TJC today,[SL:RECIPIENT 
11605,PlayMusic,play some instrumental music on the service lastfm,instrumental lastfm
11606,GET_MESSAGE,Has Jane messaged me on Twitter today?,[SL:SENDER Jane ] messaged [SL:RECIPIENT me ] on [SL:RESOURCE Twitter ] [SL:DATE_TIME today ] ? 
11607,GetWeather,what is the forecast for dec 1st 2036 in keeneland,dec 1st 2036 keeneland
11608,GET_MESSAGE,What texts do I have from Mike?,[SL:SENDER Mike ] ? 
11609,PlayMusic,play a song on zvooq,song zvooq
11610,GetWeather,what will the weather be at my current location on december the 2nd 2029,current location december the 2nd 2029
11611,GET_MESSAGE,check my chat requests,
11612,GetWeather,what will the weather be like in three weeks faraway in sompio strict nature reserve,in three weeks faraway sompio strict nature reserve
11613,SEND_MESSAGE,Send a message to Jerry letting him know we are out of bread and milk at home.,[SL:RECIPIENT Jerry ] letting him know [SL:CONTENT_EXACT we are out of bread and milk at home ] . 
11614,SEND_MESSAGE,Send a message to Ranju asking if her Doctor's checkup went well?,[SL:RECIPIENT Ranju ] asking if [SL:CONTENT_EXACT her Doctor 's checkup went well ] ? 
11615,GetWeather,what is the weather forecast for boden,boden
11616,GetWeather,what s the weather forecast for central north dakota,central north dakota
11617,PlayMusic,please play some fourties music on spotify,fourties spotify
11618,PlayMusic,play the galway races on netflix,the galway races netflix
11619,SEND_MESSAGE,"Message Paul that I am 10 mins late, but we should still get to the Movie in the Park event before it starts.","[SL:RECIPIENT Paul ] that [SL:CONTENT_EXACT I am 10 mins late , but we should still get to the Movie in the Park event before it starts ] . "
11620,SEND_MESSAGE,send Dave a message saying I will be 15 minutes late,[SL:RECIPIENT Dave ] a message saying [SL:CONTENT_EXACT I will be 15 minutes late ] 
11621,GetWeather,what will the weather be faraway in new jersey in ten weeks,faraway new jersey in ten weeks
11622,GetWeather,what will the weather be like at my current spot on january the 19th,current spot january the 19th
11623,GET_MESSAGE,Show who sent this text,
11624,SEND_MESSAGE,message my brother that my plane will arrive at 6 p. m. on sunday the 5th,[SL:RECIPIENT 
11625,GET_MESSAGE,Can I retrieve all messages sent to Telina in the last year?,[SL:AMOUNT all ] messages sent to [SL:SENDER Telina ] [SL:DATE_TIME in the last year ] ? 
11626,SEND_MESSAGE,Send a message to Franklin that my arrival time is now two hours later.,[SL:RECIPIENT Franklin ] that [SL:CONTENT_EXACT my arrival time is now two hours later ] . 
11627,SEND_MESSAGE,Text Bob and tell him to create a new event about the practice session,[SL:RECIPIENT Bob ] and tell him to [SL:CONTENT_EXACT create a new event about the practice session ] 
11628,SEND_MESSAGE,MESSAGE ROSA AND ASK HER WHAT TIME IS THE CHURCH SERVICE IN TWO WEEKS.,[SL:RECIPIENT ROSA ] AND ASK HER [SL:CONTENT_EXACT WHAT TIME IS THE CHURCH SERVICE IN TWO WEEKS ] . 
11629,GET_MESSAGE,Show texts from Nathan Lewis,[SL:SENDER Nathan Lewis ] 
11630,GetWeather,what is the weather forecast in saint vincent and the grenadines,saint vincent and the grenadines
11631,GET_MESSAGE,Any recent SMS from Marcelo's b-day thread?,[SL:ORDINAL recent ] [SL:RESOURCE SMS ] from [SL:CONTENT_EXACT Marcelo 's b - day ] thread ? 
11632,SEND_MESSAGE,Send a message to Sabrina and let her know that we will be attending her fashion show at the Broad Street Ballroom Aug. 7th at 7pm.,[SL:RECIPIENT Sabrina ] and let her know that [SL:CONTENT_EXACT we will be attending her fashion show at the Broad Street Ballroom Aug . 7th at 7 pm ] . 
11633,GetWeather,what will the weather be for hooksett,hooksett
11634,SEND_MESSAGE,Ask John how far he is from my current location.,[SL:RECIPIENT John ] [SL:CONTENT_EXACT how far he is from my current location ] . 
11635,SEND_MESSAGE,Message Lillian that i'll be 15 minutes late.,[SL:RECIPIENT Lillian ] that [SL:CONTENT_EXACT i'll be 15 minutes late ] . 
11636,GET_MESSAGE,Show messages from football chat,[SL:GROUP football ] chat 
11637,SEND_MESSAGE,ask ronnie when she will get here,[SL:RECIPIENT ronnie ] [SL:CONTENT_EXACT when she will get here ] 
11638,GetWeather,will it snowstorm next week in west winfield finland,snowstorm next week west winfield finland
11639,GetWeather,what is the predicted weather for my current spot next month,current spot next month
11640,GET_MESSAGE,browse my chat requests please,
11641,GetWeather,how will the weather be this summer in new york,this summer new york
11642,PlayMusic,play something by grandmaster flash & the furious five on youtube,grandmaster flash & the furious five youtube
11643,SEND_MESSAGE,Message Dale that he left his phone at my house.,[SL:RECIPIENT Dale ] that [SL:CONTENT_EXACT he left his phone at my house ] . 
11644,SEND_MESSAGE,Let Jessica know I will be there by 5,[SL:RECIPIENT Jessica ] know [SL:CONTENT_EXACT I will be there by 5 ] 
11645,SEND_MESSAGE,tell lu I am running late and will be there in about 10,[SL:RECIPIENT lu ] [SL:CONTENT_EXACT I am running late and will be there in about 10 ] 
11646,PlayMusic,play the track titled faget,track faget
11647,GetWeather,is it going to be chilly on 12/13/2025 in haugan pakistan,chilly 12/13/2025 haugan pakistan
11648,PlayMusic,play a paul davis melody,paul davis melody
11649,PlayMusic,play the birds and the bees by ceca,the birds and the bees ceca
11650,SEND_MESSAGE,Message Morgan's friends that we will have a surprise party for her on September 5th at 8pm,[SL:RECIPIENT 
11651,PlayMusic,play some music from the sixties,sixties
11652,GetWeather,what s the weather going to be like here in one minute,here in one minute
11653,SEND_MESSAGE,Please contact my hair dresser and ask if she can squeeze me in tomorrow evening,[SL:RECIPIENT my hair dresser ] and ask if [SL:CONTENT_EXACT she can squeeze me in tomorrow evening ] 
11654,PlayMusic,listen to power gaming playlist,power gaming
11655,GetWeather,will it be colder in oaklawn zambia,colder oaklawn zambia
11656,GET_MESSAGE,Show me any chats,
11657,GET_MESSAGE,switch to chat requests now,
11658,SEND_MESSAGE,text dad and ask if he wants to go to the annual christmas party,[SL:RECIPIENT 
11659,PlayMusic,play music by francis healy,francis healy
11660,PlayMusic,play a sixties song,sixties song
11661,PlayMusic,play music from jeremy taylor on the album dormi amore la situazione non è buona on groove shark,jeremy taylor album dormi amore la situazione non è buona groove shark
11662,GET_MESSAGE,get me my chat requests please,
11663,GetWeather,will it be freezing in the city of sardis,freezing sardis
11664,GetWeather,what is the afternoon forecast for shannon and pitcairn islands,afternoon shannon pitcairn islands
11665,PlayMusic,play some music from 1962 from adeyto,1962 adeyto
11666,PlayMusic,i d like to hear one of eric clapton s most popular melody on pandora,eric clapton most popular melody pandora
11667,GetWeather,is it going to be chilly on 12/13/2025 in haugan pakistan,chilly 12/13/2025 haugan pakistan
11668,SEND_MESSAGE,Let Susan know via text that I will pick her up in my jeep on Sunday from the airport.,[SL:RECIPIENT Susan ] know via text that [SL:CONTENT_EXACT I will pick her up in my jeep on Sunday from the airport ] . 
11669,SEND_MESSAGE,ask Janice is she's gonna make happy hour today?,[SL:RECIPIENT Janice ] is [SL:CONTENT_EXACT she 's gonna make happy hour today ] ? 
11670,SEND_MESSAGE,send message to jane event is at 1:30 downtown,[SL:RECIPIENT jane ] [SL:CONTENT_EXACT event is at 1 : 30 downtown ] 
11671,GET_MESSAGE,Retrieve all the messages from Thomas in the past week and display them for me.,[SL:AMOUNT all ] the messages from [SL:SENDER Thomas ] [SL:DATE_TIME in the past week ] and display them for me . 
11672,GetWeather,is it going to be cold today in wing,cold today wing
11673,PlayMusic,play a track by alpha blondy with deezer,track alpha blondy deezer
11674,PlayMusic,play hanging out and relaxing,hanging out and relaxing
11675,SEND_MESSAGE,Message my cousin Jason and ask him if he's gotten the Boston Bruins tickets yet for Saturday,[SL:RECIPIENT 
11676,GET_MESSAGE,show new messages from the smoked brisket and friends group,[SL:TAG_MESSAGE new ] messages from the [SL:GROUP smoked brisket and friends ] group 
11677,SEND_MESSAGE,send a message to john asking where the ska party is at,[SL:RECIPIENT john ] asking [SL:CONTENT_EXACT where the ska party is at ] 
11678,SEND_MESSAGE,Go ahead and tell Bill to meet me in the lobby of the hotel.,[SL:RECIPIENT Bill ] to [SL:CONTENT_EXACT meet me in the lobby of the hotel ] . 
11679,SEND_MESSAGE,message Sara and tell her to meet us at the game at 7,[SL:RECIPIENT Sara ] and tell her to [SL:CONTENT_EXACT meet us at the game at 7 ] 
11680,PlayMusic,play music from the album evolution of a man by joey ramone,album evolution of a man joey ramone
11681,SEND_MESSAGE,Message Autumn and tell her that the meeting place on my birthday is Chili's at 7 pm,[SL:RECIPIENT Autumn ] and tell her that [SL:CONTENT_EXACT the meeting place on my birthday is Chili 's at 7 pm ] 
11682,GetWeather,will there be rainfall faraway from uganda,rainfall faraway uganda
11683,SEND_MESSAGE,Message Sean to see if he is going to the concert tonight,[SL:RECIPIENT Sean ] to see if [SL:CONTENT_EXACT he is going to the concert tonight ] 
11684,PlayMusic,can you play under the anheuser bush by pete doherty,under the anheuser bush pete doherty
11685,GetWeather,what s the weather going to be like near sawtooth national recreation area at 2 pm,near sawtooth national recreation area 2 pm
11686,SEND_MESSAGE,Message him that I'm late,[SL:RECIPIENT him ] that [SL:CONTENT_EXACT I'm late ] 
11687,PlayMusic,play burhøns by ernie c,burhøns ernie c
11688,GetWeather,will it be stormy in ritchey in palau,stormy ritchey palau
11689,SEND_MESSAGE,tell carrie yes to the hellacious heels party,[SL:RECIPIENT carrie ] [SL:CONTENT_EXACT yes to the hellacious heels party ] 
11690,PlayMusic,play my melodious playlist,melodious
11691,PlayMusic,play fifties music on deezer,fifties deezer
11692,GetWeather,what is the new caledonia forecast for bagnell on sep the 5th,new caledonia bagnell sep the 5th
11693,PlayMusic,play robin hood and the bishop of hereford by jon mayer,robin hood and the bishop of hereford jon mayer
11694,GET_MESSAGE,Show me new messages,[SL:TAG_MESSAGE new ] messages 
11695,GET_MESSAGE,What's on the gardening group chat?,[SL:GROUP gardening ] group chat ? 
11696,GetWeather,what s the weather like in el salvador on wed,el salvador wed
11697,GetWeather,what will it be like in the current place at midnight,current place midnight
11698,SEND_MESSAGE,Can you begin recording a video message for my sister,[SL:TYPE_CONTENT video ] message for [SL:RECIPIENT 
11699,SEND_MESSAGE,Message Sadie and ask if she borrowed my Kindle.,[SL:RECIPIENT Sadie ] and ask if [SL:CONTENT_EXACT she borrowed my Kindle ] . 
11700,GetWeather,is it going to be hotter in d lo,hotter d lo
11701,GET_MESSAGE,Show me todays unread messages.,[SL:DATE_TIME todays ] [SL:TAG_MESSAGE unread ] messages . 
11702,SEND_MESSAGE,Message Jb to find out what time the Kevin Hart show starts.,[SL:RECIPIENT Jb ] to find out [SL:CONTENT_EXACT what time the Kevin Hart show starts ] . 
11703,SEND_MESSAGE,Message Billy Bob and ask her if she has my green blouse from last week,[SL:RECIPIENT Billy Bob ] and ask her if [SL:CONTENT_EXACT she has my green blouse from last week ] 
11704,PlayMusic,play something from the twenties,twenties
11705,PlayMusic,i d like to listen to tom cochrane s 1990 ep on zvooq,tom cochrane 1990 ep zvooq
11706,SEND_MESSAGE,Send message to my assistant to cancel my meetings today because of road closure,[SL:RECIPIENT my assistant ] to [SL:CONTENT_EXACT cancel my meetings today because of road closure ] 
11707,GetWeather,show weather forecast in as,as
11708,GetWeather,weather forcast for current location now,current location now
11709,GET_MESSAGE,What are my messages from last week?,[SL:DATE_TIME from last week ] ? 
11710,PlayMusic,plpay the top ten track from asia nitollano on spotify,top ten track asia nitollano spotify
11711,SEND_MESSAGE,please record a video message to send to my husband,[SL:TYPE_CONTENT video ] message to send to [SL:RECIPIENT 
11712,SEND_MESSAGE,Message Mark that the poetry reading will be at the library Saturday afternoon.,[SL:RECIPIENT Mark ] that [SL:CONTENT_EXACT the poetry reading will be at the library Saturday afternoon ] . 
11713,SEND_MESSAGE,Message carol and ask her where exactly i should meet her for coffee in three days,[SL:RECIPIENT carol ] and ask her [SL:CONTENT_EXACT where exactly i should meet her for coffee in three days ] 
11714,SEND_MESSAGE,Send a message to Frank that the tractor he is getting is about 15 minutes from his location,[SL:RECIPIENT Frank ] that [SL:CONTENT_EXACT the tractor he is getting is about 15 minutes from his location ] 
11715,SEND_MESSAGE,message Brad and ask if he has my keys,[SL:RECIPIENT Brad ] and ask [SL:CONTENT_EXACT if he has my keys ] 
11716,PlayMusic,open groove shark and play jason mizell,groove shark jason mizell
11717,SEND_MESSAGE,message joey to see if he has plans for the 4th of july,[SL:RECIPIENT joey ] to see if [SL:CONTENT_EXACT he has plans for the 4th of july ] 
11718,SEND_MESSAGE,Tell Michelle to meet me at the bar in 3 hours.,[SL:RECIPIENT Michelle ] to [SL:CONTENT_EXACT meet me at the bar in 3 hours ] . 
11719,GET_MESSAGE,find me chat requests,
11720,GetWeather,how cold is it in my current position,cold current position
11721,PlayMusic,play a 1977 record by bitty mclean on google music,1977 record bitty mclean google music
11722,SEND_MESSAGE,Please send message to Julie asking her where the festival is at this weekend.,[SL:RECIPIENT Julie ] asking her [SL:CONTENT_EXACT where the festival is at this weekend ] . 
11723,SEND_MESSAGE,Can you message Simka and ask her to meet me at Pete's Tavern tonight?,[SL:RECIPIENT Simka ] and ask her to [SL:CONTENT_EXACT meet me at Pete 's Tavern tonight ] ? 
11724,GET_MESSAGE,take me to my chat requests,
11725,GET_MESSAGE,What's new in the investment thread?,[SL:TAG_MESSAGE new ] in the [SL:GROUP investment ] thread ? 
11726,GetWeather,is it going to be hot here in 8 years,hot here in 8 years
11727,SEND_MESSAGE,Ask if Rebecca is ok,[SL:CONTENT_EXACT Rebecca is ok ] 
11728,GetWeather,tell me the weather forecast for my current spot on dec fourth 2021,current spot dec fourth 2021
11729,SEND_MESSAGE,Ask Tara how far away I am from her current location.,[SL:RECIPIENT Tara ] [SL:CONTENT_EXACT how far away I am from her current location ] . 
11730,GetWeather,is it cold in the current location more than it was in 3 years,cold current location in 3 years
11731,SEND_MESSAGE,MESSAGE MAGGIE AND ASK WHEN SHE'S GOING TO PICK UP THE COUCH,[SL:RECIPIENT MAGGIE ] AND ASK [SL:CONTENT_EXACT WHEN SHE 'S GOING TO PICK UP THE COUCH ] 
11732,SEND_MESSAGE,message marie the library fundraiser is this weekend,[SL:RECIPIENT marie ] [SL:CONTENT_EXACT the library fundraiser is this weekend ] 
11733,PlayMusic,play a melody from elmer bernstein,melody elmer bernstein
11734,PlayMusic,play some dance music,dance
11735,SEND_MESSAGE,Ask Veronique if she can meet me at the concert at 5pm.,[SL:RECIPIENT Veronique ] if [SL:CONTENT_EXACT she can meet me at the concert at 5 pm ] . 
11736,SEND_MESSAGE,message laurie that i am on the ferry and will be 20 minutes late,[SL:RECIPIENT laurie ] that [SL:CONTENT_EXACT i am on the ferry and will be 20 minutes late ] 
11737,GET_MESSAGE,Let's see who texted me today,[SL:RECIPIENT me ] [SL:DATE_TIME today ] 
11738,SEND_MESSAGE,Message Lee and tell we are going to the Jimmy Buffet concert.,[SL:RECIPIENT Lee ] and tell [SL:CONTENT_EXACT we are going to the Jimmy Buffet concert ] . 
11739,GetWeather,forecast for wisconsin at 10 pm,wisconsin 10 pm
11740,PlayMusic,play a twenties soundtrack on youtube,twenties soundtrack youtube
11741,PlayMusic,play music by charlie adams from 1954,charlie adams 1954
11742,SEND_MESSAGE,Message to my wife that I am still stuck at JFK Airport waiting for a flight,[SL:RECIPIENT 
11743,SEND_MESSAGE,Send a message to Lewis that I will be there tomorrow at 6.,[SL:RECIPIENT Lewis ] that [SL:CONTENT_EXACT I will be there tomorrow at 6 ] . 
11744,GET_MESSAGE,can you go to chats,
11745,GetWeather,tell me when it will be humid here,humid here
11746,SEND_MESSAGE,Ask Jannie if she can pick up the food order at Chinese Kitchen on the way.,[SL:RECIPIENT Jannie ] if [SL:CONTENT_EXACT she can pick up the food order at Chinese Kitchen on the way ] . 
11747,PlayMusic,play ciribiribin by sandeep khare,ciribiribin sandeep khare
11748,SEND_MESSAGE,Text movie times 9pm or 10pm to John and Kathy,[SL:CONTENT_EXACT movie times 9 pm or 10 pm ] to [SL:RECIPIENT John ] and [SL:RECIPIENT Kathy ] 
11749,SEND_MESSAGE,Tell Sally traffic is bad so I will be 15 min late,[SL:RECIPIENT Sally ] [SL:CONTENT_EXACT traffic is bad so I will be 15 min late ] 
11750,SEND_MESSAGE,Send a message to Mom to pick up crafts at the church,[SL:RECIPIENT 
11751,PlayMusic,play music from 2015,2015
11752,PlayMusic,i want to hear music on itunes,itunes
11753,PlayMusic,play magic sam from the thirties,magic sam thirties
11754,SEND_MESSAGE,Send a text to Andy about what time we need to be at the concert tomorrow,[SL:RECIPIENT Andy ] about [SL:CONTENT_EXACT what time we need to be at the concert tomorrow ] 
11755,SEND_MESSAGE,Send message to Chris that I will meet her at art class at 8:00 AM.,[SL:RECIPIENT Chris ] that [SL:CONTENT_EXACT I will meet her at art class at 8 : 00 AM ] . 
11756,GetWeather,what s the weather on groundhog day in slovenia,groundhog day slovenia
11757,GetWeather,weather for close-by parc national de kolkheti,close-by parc national de kolkheti
11758,SEND_MESSAGE,Tell Joe it's a black tie event at Radio City next Saturday,[SL:RECIPIENT Joe ] [SL:CONTENT_EXACT it 's a black tie event at Radio City next Saturday ] 
11759,SEND_MESSAGE,send a message to tom to find out what time dinner is,[SL:RECIPIENT tom ] to find out [SL:CONTENT_EXACT what time dinner is ] 
11760,GetWeather,what will the weather be in croatia,croatia
11761,SEND_MESSAGE,Message Kristina and ask her if she would like to get together this weekend,[SL:RECIPIENT Kristina ] and ask her if [SL:CONTENT_EXACT she would like to get together this weekend ] 
11762,GetWeather,what is the weather forecast tomorrow in french ut,tomorrow french ut
11763,SEND_MESSAGE,Message Chad that I won't make it today.,[SL:RECIPIENT Chad ] that [SL:CONTENT_EXACT I won't make it today ] . 
11764,GetWeather,i d like the weather forecast for albania,albania
11765,GetWeather,will the weather conditions be temperate and pleasant in togo,temperate pleasant togo
11766,PlayMusic,play some songs from the fifties,fifties
11767,SEND_MESSAGE,Message Luann asking what's she is doing here without Dorinda,[SL:RECIPIENT Luann ] asking [SL:CONTENT_EXACT what 's she is doing here without Dorinda ] 
11768,GET_MESSAGE,Have I received any new chats on messenger?,[SL:TAG_MESSAGE new ] chats on [SL:RESOURCE messenger ] ? 
11769,GetWeather,will it storm in north sioux city al,storm north sioux city al
11770,PlayMusic,play portsmouth by paul smith on google music,portsmouth paul smith google music
11771,GET_MESSAGE,take me to chats,
11772,PlayMusic,play chance of a lifetime on zvooq,chance of a lifetime zvooq
11773,GetWeather,what is the pw forecast for stormy weather,pw stormy
11774,GET_MESSAGE,Display every new SMS.,[SL:TAG_MESSAGE new ] [SL:RESOURCE SMS ] . 
11775,SEND_MESSAGE,let Mark know the band meeting is Wednesday at 7pm,[SL:RECIPIENT Mark ] know [SL:CONTENT_EXACT the band meeting is Wednesday at 7 pm ] 
11776,SEND_MESSAGE,Message Dan H.,[SL:RECIPIENT Dan H ] . 
11777,GetWeather,what s the forecast far from here in turks and caicos islands,far here turks and caicos islands
11778,GET_MESSAGE,Who sent that video message?,[SL:TYPE_CONTENT video ] message ? 
11779,GetWeather,what is the tal chhapar sanctuary forecast for cold weather,tal chhapar sanctuary cold
11780,SEND_MESSAGE,message Mary with dinner tonight,[SL:RECIPIENT Mary ] with [SL:CONTENT_EXACT dinner tonight ] 
11781,GET_MESSAGE,take me to my chat requests now,
11782,SEND_MESSAGE,Send dad a message that I am currently at the grocery store and will be home shortly,[SL:RECIPIENT 
11783,GetWeather,i need the forecast for hot in barbados may city in 1 year,hot barbados may city in 1 year
11784,SEND_MESSAGE,Message Samantha asking if he has my book.,[SL:RECIPIENT Samantha ] asking if [SL:CONTENT_EXACT he has my book ] . 
11785,PlayMusic,play the best vanessa peters songs,best vanessa peters
11786,GET_MESSAGE,Give me my texts in Line,[SL:RESOURCE Line ] 
11787,PlayMusic,play the garden of allah from wade mainer,the garden of allah wade mainer
11788,PlayMusic,play new music from liang wern fook,new liang wern fook
11789,PlayMusic,i d like to listen to space music,space
11790,PlayMusic,play some katiejane garside on vimeo,katiejane garside vimeo
11791,GET_MESSAGE,Please show me messages from Caroline.,[SL:SENDER Caroline ] . 
11792,GetWeather,what s the weather going to be like at my current spot at 7 am,current spot 7 am
11793,GET_MESSAGE,Show me who that last message was from,[SL:ORDINAL last ] message was from 
11794,GetWeather,what is the weather forecast for boden,boden
11795,SEND_MESSAGE,Message Amy that the sale at Marshall's is July 10 through 15,[SL:RECIPIENT Amy ] that [SL:CONTENT_EXACT the sale at Marshall 's is July 10 through 15 ] 
11796,PlayMusic,play top-ten eighties song,top-ten eighties song
11797,SEND_MESSAGE,Message mom asking if she has my water bottle,[SL:RECIPIENT 
11798,SEND_MESSAGE,message Cheryl asking if she received the spreadsheet I just emailed.,[SL:RECIPIENT Cheryl ] asking if [SL:CONTENT_EXACT she received the spreadsheet I just emailed ] . 
11799,GetWeather,will it be hotter in my current place in six weeks from now,hotter current place six weeks from now
11800,SEND_MESSAGE,Forward this message to all my family,[SL:RECIPIENT 
11801,SEND_MESSAGE,Message Jenny to send me info for Jon's grad party for next week,[SL:RECIPIENT Jenny ] to [SL:CONTENT_EXACT send me info for Jon 's grad party for next week ] 
11802,GET_MESSAGE,Find latest messages from Mom,[SL:ORDINAL latest ] messages from [SL:SENDER 
11803,GET_MESSAGE,bring up my chats,
11804,GET_MESSAGE,Let me see my message.,
11805,SEND_MESSAGE,Send a message to Lucy to let her know that Jessie will be a half hour late today.,[SL:RECIPIENT Lucy ] to let her know that [SL:CONTENT_EXACT Jessie will be a half hour late today ] . 
11806,SEND_MESSAGE,Ask Rob how bad the traffic is,[SL:RECIPIENT Rob ] [SL:CONTENT_EXACT how bad the traffic is ] 
11807,GetWeather,what will the weather be in palm bay pa,palm bay pa
11808,PlayMusic,play music by rodney whitaker,rodney whitaker
11809,SEND_MESSAGE,Let Teresa know I'll be coming up on Thursday,[SL:RECIPIENT Teresa ] know [SL:CONTENT_EXACT I'll be coming up on Thursday ] 
11810,PlayMusic,play music by antonella barba from the album bath,antonella barba album bath
11811,PlayMusic,play music from 2012 by yossif kobzon on last fm,2012 yossif kobzon last fm
11812,SEND_MESSAGE,Message all my closest friends that I'm available.,[SL:RECIPIENT 
11813,SEND_MESSAGE,message my dad that we're meeting for dinner at 7pm tonight at Carpinos,[SL:RECIPIENT 
11814,SEND_MESSAGE,ask terry if she found my phone,[SL:RECIPIENT terry ] if [SL:CONTENT_EXACT she found my phone ] 
11815,SEND_MESSAGE,Send a message to Cherise telling her that I am out of town but will call when I get back,[SL:RECIPIENT Cherise ] telling her that [SL:CONTENT_EXACT I am out of town but will call when I get back ] 
11816,GET_MESSAGE,Who messaged me earlier?,[SL:RECIPIENT me ] earlier ? 
11817,PlayMusic,i want to hear music from the sixties,sixties
11818,GetWeather,tell me the weather forecast for roseburg iowa,roseburg iowa
11819,SEND_MESSAGE,Message Sophie and tell her I can't wait for Vegas trip in August to the Mandalay Bay,[SL:RECIPIENT Sophie ] and tell her [SL:CONTENT_EXACT I can't wait for Vegas trip in August to the Mandalay Bay ] 
11820,PlayMusic,play a tune by syreeta wright from twenties from the top,tune syreeta wright twenties top
11821,GetWeather,in wynnedale ak will it blizzard,wynnedale ak blizzard
11822,GET_MESSAGE,Who sent me the video message?,[SL:RECIPIENT me ] the [SL:TYPE_CONTENT video ] message ? 
11823,GetWeather,weather for my current location tomorrow,current location tomorrow
11824,PlayMusic,play some stephen jones on youtube,stephen jones youtube
11825,SEND_MESSAGE,I have to have you send a message to my friend reggie in my contacts that the social event for the reading group is at the library,[SL:RECIPIENT 
11826,GetWeather,what is the forecast for next may in zambia,next may zambia
11827,SEND_MESSAGE,message beth and say thank you,[SL:RECIPIENT beth ] and say [SL:CONTENT_EXACT thank you ] 
11828,GET_MESSAGE,Who was texting me just now?,[SL:RECIPIENT me ] just now ? 
11829,SEND_MESSAGE,find out from mom where jade's birthday is at,[SL:RECIPIENT 
11830,PlayMusic,play the música da série de filmes o hobbit album by alex otaola,música da série de filmes o hobbit album alex otaola
11831,SEND_MESSAGE,Message my Algebra professor and tell him I need help with my homework.,[SL:RECIPIENT my Algebra professor ] and tell him [SL:CONTENT_EXACT I need help with my homework ] . 
11832,GetWeather,what is the current temperature here,current here
11833,SEND_MESSAGE,Send a message to Chris asking if he has heard the latest Metallica album yet,[SL:RECIPIENT Chris ] asking if [SL:CONTENT_EXACT he has heard the latest Metallica album yet ] 
11834,SEND_MESSAGE,Message Wayne and ask him what time will he be home.,[SL:RECIPIENT Wayne ] and ask him [SL:CONTENT_EXACT what time will he be home ] . 
11835,PlayMusic,i wish to enjoy some fifties music by johnny paycheck,fifties johnny paycheck
11836,SEND_MESSAGE,Message Mel and ask her where she likes to shop for her girls.,[SL:RECIPIENT Mel ] and ask her [SL:CONTENT_EXACT where she likes to shop for her girls ] . 
11837,SEND_MESSAGE,Let Joe know he's welcome to come to the reception at 6pm.,[SL:RECIPIENT Joe ] know [SL:CONTENT_EXACT he 's welcome to come to the reception at 6 pm ] . 
11838,SEND_MESSAGE,Send Nicholas a message stating that I need a ride in one hour from now.,[SL:RECIPIENT Nicholas ] a message stating that [SL:CONTENT_EXACT I need a ride in one hour from now ] . 
11839,GetWeather,will it get warmer in the same area as sandy point national wildlife refuge,warmer in the same area sandy point national wildlife refuge
11840,PlayMusic,play soundtrack by armand van helden,soundtrack armand van helden
11841,SEND_MESSAGE,Ask Jeff if he can pick up the milk,[SL:RECIPIENT Jeff ] if [SL:CONTENT_EXACT he can pick up the milk ] 
11842,GetWeather,will it be warmer in minidoka ok on good friday,warmer minidoka ok good friday
11843,SEND_MESSAGE,Send a message to Aunt Carla asking permission to come over right now.,[SL:RECIPIENT 
11844,PlayMusic,play the last ep from 1999,last ep 1999
11845,PlayMusic,play the top 5 by akira the don,top 5 akira the don
11846,GetWeather,is it supposed to rain nearby my current location at 0 o clock,rain nearby current location 0 o clock
11847,SEND_MESSAGE,Message Chris that I'll be at the basketball game Thursday,[SL:RECIPIENT Chris ] that [SL:CONTENT_EXACT I'll be at the basketball game Thursday ] 
11848,PlayMusic,play a popular ballad by amanda,popular ballad amanda
11849,GetWeather,will it be cloudy in lenzburg papua new guinea,cloudy lenzburg papua new guinea
11850,PlayMusic,play me leonid soybelman on vimeo,leonid soybelman vimeo
11851,GetWeather,what s the weather forecast for the area neighboring ks this autumn,neighboring ks this autumn
11852,SEND_MESSAGE,Send message to Tonya to ask her if she will be coming by to get the rest of her stuff,[SL:RECIPIENT Tonya ] to ask her if [SL:CONTENT_EXACT she will be coming by to get the rest of her stuff ] 
11853,GET_MESSAGE,Keep reading that message.,
